Registry Key,Change Type,Value Name,Value Data,Value Type,Value Data Changed To,Value Type Changed To,Key Modified Time 1,Key Modified Time 2
HKEY_LOCAL_MACHINE\Software\RegisteredApplications,Added Value,Firefox-308046B0AF4A39CB,Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities,REG_SZ,,,29/09/2017 13:37:45,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\CMF\SqmData,Modified Value,SystemStartTime,131627154752688270,REG_QWORD,131627149394008437,REG_QWORD,10/02/2018 05:51:15,10/02/2018 05:42:19
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\CMF\SqmData,Modified Value,SystemLastStartTime,131627149394971966,REG_QWORD,131627146280245704,REG_QWORD,10/02/2018 05:51:15,10/02/2018 05:42:19
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\CMF\SqmData\BootLanguages,Modified Value,en-US,10,REG_DWORD,9,REG_DWORD,10/02/2018 05:51:15,10/02/2018 05:42:29
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{6994ad04-93ef-11d0-a3cc-00a0c9223196}\##?#HDAUDIO#FUNC_01&VEN_8384&DEV_7680&SUBSYS_83847680&REV_1034#4&31e60982&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\#eHeadphoneTopo\Properties\{194ef948-7cdb-403e-9f47-19418f7b24fd}\0001,Modified Value,,0D 42 FB 01 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,49 60 43 04 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,10/02/2018 05:51:16,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{6994ad04-93ef-11d0-a3cc-00a0c9223196}\##?#HDAUDIO#FUNC_01&VEN_8384&DEV_7680&SUBSYS_83847680&REV_1034#4&31e60982&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\#eMicInTopo\Properties\{194ef948-7cdb-403e-9f47-19418f7b24fd}\0001,Modified Value,,0D 42 FB 01 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,49 60 43 04 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,10/02/2018 05:51:16,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{6994ad04-93ef-11d0-a3cc-00a0c9223196}\##?#HDAUDIO#FUNC_01&VEN_8384&DEV_7680&SUBSYS_83847680&REV_1034#4&31e60982&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\#eMicInWave\Properties\{194ef948-7cdb-403e-9f47-19418f7b24fd}\0001,Modified Value,,0D 42 FB 01 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,49 60 43 04 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,10/02/2018 05:51:16,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{6994ad04-93ef-11d0-a3cc-00a0c9223196}\##?#HDAUDIO#FUNC_01&VEN_8384&DEV_7680&SUBSYS_83847680&REV_1034#4&31e60982&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\#eSpeakerTopo\Properties\{194ef948-7cdb-403e-9f47-19418f7b24fd}\0001,Modified Value,,0D 42 FB 01 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,49 60 43 04 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,10/02/2018 05:51:16,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{6994ad04-93ef-11d0-a3cc-00a0c9223196}\##?#HDAUDIO#FUNC_01&VEN_8384&DEV_7680&SUBSYS_83847680&REV_1034#4&31e60982&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\#eSpeakerWave\Properties\{194ef948-7cdb-403e-9f47-19418f7b24fd}\0001,Modified Value,,0D 42 FB 01 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,49 60 43 04 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,10/02/2018 05:51:16,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\Properties\{78c34fc8-104a-4aca-9ea4-524d52996e57}\0050,Modified Value,,64 62 02 00 08 38 76 00 D7 72 28 00 E8 FF FF FF 76 6B 00 00 01 00 00 80 FF 00 00 00 11 00 FF FF 00 00 00 00 D8 FF FF FF 76 6B 0A 00 32 00 00 00 60 E2 71 00 07 00 00 00 01 00 00 00 48 61 72 64 77 61 72 65 49 44 00 00 00 00 00 00 C8 FF FF FF 4D 00 4F 00 4E 00 49 00 54 00 4F 00 52 00 5C 00 44 00 65 00 66 00 61 00 75 00 6C 00 74 00 5F 00 4D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 00 00 00 00 00 00 E0 FF FF FF 76 6B 07 00 10 00 00 00 C0 E4 71 00 01 00 00 00 01 00 71 00 53 65 72 76 69 63 65 00 D8 FF FF FF 76 6B 0D 00 14 00 00 00 D0 DD 71 00 07 00 00 00 01 00 00 00 43 6F 6D 70 61 74 69 62 6C 65 49 44 73 00 00 00 88 FF FF FF 6E 6B 20 00 7F 3C 97 7A 2B A2 D3 01 03 00 00 00 F0 D9 71 00 02 00 00 00 00 00 00 00 30 F2 71 00 FF FF FF FF 00 00 00 00 FF FF FF FF B8 B1 6A 00 FF FF FF FF 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 26 00 00 00 7B 35 34 30 62 39 34 37 65 2D 38 62 34 30 2D 34 35 62 63 2D 61 38 61 32 2D 36 61 30 62 38 39 34 63 62 64 61 32 7D 00 00 E8 FF FF FF 76 6B 00 00 04 00 00 80 03 00 00 00 07 00 FF FF 00 00 9B 95 F0 FF FF FF 6C 68 01 00 68 E2 7B 00 51 21 26 00 A8 FF FF FF 6E 6B 20 00 7F 3C 97 7A 2B A2 D3 01 03 00 00 00 E0 E2 71 00 00 00 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 01 00 00 00 D8 DC 71 00 B8 B1 6A 00 FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00 00 20 00 00 00 00 00 00 00 04 00 00 00 30 30 30 34 00 00 00 00 E8 FF FF FF 76 6B 00 00 20 00 00 00 F0 E3 71 00 12 00 FF FF 00 00 00 00 D8 FF FF FF 47 00 65 00 6E 00 65 00 72 00 69 00 63 00 20 00 4D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 00 00 00 00 00 00 D8 FF FF FF 76 6B 09 00 4E 00 00 00 40 E4 71 00 01 00 00 00 01 00 00 00 43 6C 61 73 73 47 55 49 44 00 00 00 00 00 00 00 A8 FF FF FF 7B 00 34 00 64 00 33 00 36 00 65 00 39 00 36 00 65 00 2D 00 65 00 33 00 32 00 35 00 2D 00 31 00 31 00 63 00 65 00 2D 00 62 00 66 00 63 00 31 00 2D 00 30 00 38 00 30 00 30 00 32 00 62 00 65 00 31 00 30 00 33 00 31 00 38 00 7D 00 00 00 00 00 00 00 00 00 D8 FF FF FF 76 6B 0A 00 30 00 00 00 48 E6 71 00 01 00 00 00 01 00 71 00 44 72 69 76 65 72 44 65 73 63 71 00 98 E2 71 00 E8 FF FF FF 6D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 00 00 00 00 00 00 78 FF FF FF 40 00 6D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 2E 00 69 00 6E 00 66 00 2C 00 25 00 6E 00 6F 00 6E 00 70 00 6E 00 70 00 6D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 2E 00 64 00 65 00 76 00 69 00 63 00 65 00 64 00 65 00 73 00 63 00 25 00 3B 00 47 00 65 00 6E 00 65 00 72 00 69 00 63 00 20 00 4E 00 6F 00 6E 00 2D 00 50 00 6E 00 50 00 20 00 4D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 00 00 00 00 00 00 A8 FF FF FF 6E 6B 20 00 7F 3C 97 7A 2B A2 D3 01 03 00 00 00 40 81 01 00 01 00 00 00 00 00 00 00 D8 EB 71 00 FF FF FF FF 0A 00 00 00 48 F1 71 00 A8 A9 6A 00 FF FF FF FF 0A 00 00 00 00 00 00 00 20 00 00 00 30 00 00 00 01 00 00 00 04 00 00 00 30 30 30 31 00 00 00 00 A0 FF FF FF 7B 00 34 00 64 00 33 00 36 00 65 00 39 00 36 00 65 00 2D 00 65 00 33 00 32 00 35 00 2D 00 31 00 31 00 63 00 65 00 2D 00 62 00 66 00 63 00 31 00 2D 00 30 00 38 00 30 00 30 00 32 00 62 00 65 00 31 00 30 00 33 00 31 00 38 00 7D 00 5C 00 30 00 30 00 30 00 31 00 00 00 00 00 00 00 D0 FF FF FF A0 D9 71 00 50 DD 71 00 88 DD 71 00 A8 DD 71 00 88 DE 71 00 38 E2 71 00 B8 E2 71 00 18 E4 71 00 98 E2 71 00 C8 D9 71 00 B0 E7 71 00 C8 FF FF FF 47 00 65 00 6E 00 65 00 72 00 69 00 63 00 20 00 4E 00 6F 00 6E 00 2D 00 50 00 6E 00 50 00 20 00 4D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 00 00 00 00 00 00 88 FF FF FF 6E 6B 20 00 7F 3C 97 7A 2B A2 D3 01 03 00 00 00 F0 D9 71 00 08 00 00 00 00 00 00 00 98 EF 71 00 FF FF FF FF 00 00 00 00 FF FF FF FF B8 B1 6A 00 FF FF FF FF 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 00 00 00 26 00 00 00 7B 61 38 62 38 36 35 64 64 2D 32 65 33 64 2D 34 30 39 34 2D 61 64 39 37 2D 65 35 39 33 61 37 30 63 37 35 64 36 7D 00 00 A8 FF FF FF 6E 6B 20 00 7F 3C 97 7A 2B A2 D3 01 02 00 00 00 80 E6 71 00 00 00 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 01 00 00 00 F8 DF 5D 00 B8 B1 6A 00 FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00 00 30 00 00 00 02 00 00 00 04 00 00 00 30 30 30 34 00 00 00 00 F0 FF FF FF 00 80 8C A3 C5 94 C6 01 44 21 26 00 E8 FF FF FF 76 6B 00 00 30 00 00 00 78 E7 71 00 12 00 FF FF 00 00 00 00 C8 FF FF FF 47 00 65 00 6E 00 65 00 72 00 69 00 63 00 20 00 4E 00 6F 00 6E 00 2D 00 50 00 6E 00 50 00 20 00 4D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 00 00 00 00 00 00 E0 FF FF FF 76 6B 03 00 60 00 00 00 D0 E7 71 00 01 00 00 00 01 00 00 00 4D 66 67 00 00 00 00 00 98 FF FF FF 40 00 6D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 2E 00 69 00 6E 00 66 00 2C 00 25 00 67 00 65 00 6E 00 65 00 72 00 69 00 63 00 25 00 3B 00 28 00 53 00 74 00 61 00 6E 00 64 00 61 00 72 00 64 00 20 00 6D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 20 00 74 00 79 00 70 00 65 00 73 00 29 00 00 00 00 00 00 00 D8 FF FF FF 76 6B 0C 00 14 00 00 00 60 E8 71 00 01 00 00 00 01 00 00 00 50 72 6F 76 69 64 65 72 4E 61 6D 65 00 00 00 00 E8 FF FF FF 4D 00 69 00 63 00 72 00 6F 00 73 00 6F 00 66 00 74 00 00 00 F0 FF FF FF 00 80 8C A3 C5 94 C6 01 28 E9 71 00 A8 FF FF FF 6E 6B 20 00 7F 3C 97 7A 2B A2 D3 01 02 00 00 00 80 E6 71 00 00 00 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 01 00 00 00 E8 D9 71 00 B8 B1 6A 00 FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00 00 14 00 00 00 06 00 00 00 04 00 00 00 30 30 30 39 00 00 00 00 E8 FF FF FF 76 6B 00 00 08 00 00 00 78 E8 71 00 10 00 FF FF 00 00 26 00 E8 FF FF FF 76 6B 00 00 14 00 00 00 10 E9 71 00 12 00 FF FF 00 00 00 00 E8 FF FF FF 4D 00 69 00 63 00 72 00 6F 00 73 00 6F 00 66 00 74 00 00 00 D8 FF FF FF 76 6B 0E 00 08 00 00 00 50 E7 71 00 03 00 00 00 01 00 00 00 44 72 69 76 65 72 44 61 74 65 44 61 74 61 00 00 D8 FF FF FF 76 6B 0A 00 14 00 00 00 78 E9 71 00 01 00 00 00 01 00 00 00 44 72 69 76 65 72 44 61 74 65 00 00 00 00 00 00 E8 FF FF FF 36 00 2D 00 32 00 31 00 2D 00 32 00 30 00 30 00 36 00 00 00 E8 FF FF FF 76 6B 00 00 18 00 00 00 00 EA 71 00 12 00 FF FF 00 00 71 00 A8 FF FF FF 6E 6B 20 00 7F 3C 97 7A 2B A2 D3 01 02 00 00 00 80 E6 71 00 00 00 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 01 00 00 00 C0 E3 5D 00 B8 B1 6A 00 FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00 00 08 00 00 00 00 00 00 00 04 00 00 00 30 30 30 32 00 00 00 00 E0 FF FF FF 6D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 2E 00 ,,64 62 02 00 08 38 76 00 D7 72 28 00 E8 FF FF FF 76 6B 00 00 01 00 00 80 FF 00 00 00 11 00 FF FF 00 00 00 00 D8 FF FF FF 76 6B 0A 00 32 00 00 00 60 E2 71 00 07 00 00 00 01 00 00 00 48 61 72 64 77 61 72 65 49 44 00 00 00 00 00 00 C8 FF FF FF 4D 00 4F 00 4E 00 49 00 54 00 4F 00 52 00 5C 00 44 00 65 00 66 00 61 00 75 00 6C 00 74 00 5F 00 4D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 00 00 00 00 00 00 E0 FF FF FF 76 6B 07 00 10 00 00 00 C0 E4 71 00 01 00 00 00 01 00 71 00 53 65 72 76 69 63 65 00 D8 FF FF FF 76 6B 0D 00 14 00 00 00 D0 DD 71 00 07 00 00 00 01 00 00 00 43 6F 6D 70 61 74 69 62 6C 65 49 44 73 00 00 00 88 FF FF FF 6E 6B 20 00 7F 3C 97 7A 2B A2 D3 01 03 00 00 00 F0 D9 71 00 02 00 00 00 00 00 00 00 30 F2 71 00 FF FF FF FF 00 00 00 00 FF FF FF FF B8 B1 6A 00 FF FF FF FF 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 26 00 00 00 7B 35 34 30 62 39 34 37 65 2D 38 62 34 30 2D 34 35 62 63 2D 61 38 61 32 2D 36 61 30 62 38 39 34 63 62 64 61 32 7D 00 00 E8 FF FF FF 76 6B 00 00 04 00 00 80 03 00 00 00 07 00 FF FF 00 00 9B 95 F0 FF FF FF 6C 68 01 00 68 E2 7B 00 51 21 26 00 A8 FF FF FF 6E 6B 20 00 7F 3C 97 7A 2B A2 D3 01 03 00 00 00 E0 E2 71 00 00 00 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 01 00 00 00 D8 DC 71 00 B8 B1 6A 00 FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00 00 20 00 00 00 00 00 00 00 04 00 00 00 30 30 30 34 00 00 00 00 E8 FF FF FF 76 6B 00 00 20 00 00 00 F0 E3 71 00 12 00 FF FF 00 00 00 00 D8 FF FF FF 47 00 65 00 6E 00 65 00 72 00 69 00 63 00 20 00 4D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 00 00 00 00 00 00 D8 FF FF FF 76 6B 09 00 4E 00 00 00 40 E4 71 00 01 00 00 00 01 00 00 00 43 6C 61 73 73 47 55 49 44 00 00 00 00 00 00 00 A8 FF FF FF 7B 00 34 00 64 00 33 00 36 00 65 00 39 00 36 00 65 00 2D 00 65 00 33 00 32 00 35 00 2D 00 31 00 31 00 63 00 65 00 2D 00 62 00 66 00 63 00 31 00 2D 00 30 00 38 00 30 00 30 00 32 00 62 00 65 00 31 00 30 00 33 00 31 00 38 00 7D 00 00 00 00 00 00 00 00 00 D8 FF FF FF 76 6B 0A 00 30 00 00 00 48 E6 71 00 01 00 00 00 01 00 71 00 44 72 69 76 65 72 44 65 73 63 71 00 98 E2 71 00 E8 FF FF FF 6D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 00 00 00 00 00 00 78 FF FF FF 40 00 6D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 2E 00 69 00 6E 00 66 00 2C 00 25 00 6E 00 6F 00 6E 00 70 00 6E 00 70 00 6D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 2E 00 64 00 65 00 76 00 69 00 63 00 65 00 64 00 65 00 73 00 63 00 25 00 3B 00 47 00 65 00 6E 00 65 00 72 00 69 00 63 00 20 00 4E 00 6F 00 6E 00 2D 00 50 00 6E 00 50 00 20 00 4D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 00 00 00 00 00 00 A8 FF FF FF 6E 6B 20 00 7F 3C 97 7A 2B A2 D3 01 03 00 00 00 40 81 01 00 01 00 00 00 00 00 00 00 D8 EB 71 00 FF FF FF FF 0A 00 00 00 48 F1 71 00 A8 A9 6A 00 FF FF FF FF 0A 00 00 00 00 00 00 00 20 00 00 00 30 00 00 00 01 00 00 00 04 00 00 00 30 30 30 31 00 00 00 00 A0 FF FF FF 7B 00 34 00 64 00 33 00 36 00 65 00 39 00 36 00 65 00 2D 00 65 00 33 00 32 00 35 00 2D 00 31 00 31 00 63 00 65 00 2D 00 62 00 66 00 63 00 31 00 2D 00 30 00 38 00 30 00 30 00 32 00 62 00 65 00 31 00 30 00 33 00 31 00 38 00 7D 00 5C 00 30 00 30 00 30 00 31 00 00 00 00 00 00 00 D0 FF FF FF A0 D9 71 00 50 DD 71 00 88 DD 71 00 A8 DD 71 00 88 DE 71 00 38 E2 71 00 B8 E2 71 00 18 E4 71 00 98 E2 71 00 C8 D9 71 00 B0 E7 71 00 C8 FF FF FF 47 00 65 00 6E 00 65 00 72 00 69 00 63 00 20 00 4E 00 6F 00 6E 00 2D 00 50 00 6E 00 50 00 20 00 4D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 00 00 00 00 00 00 88 FF FF FF 6E 6B 20 00 7F 3C 97 7A 2B A2 D3 01 03 00 00 00 F0 D9 71 00 08 00 00 00 00 00 00 00 98 EF 71 00 FF FF FF FF 00 00 00 00 FF FF FF FF B8 B1 6A 00 FF FF FF FF 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 00 00 00 26 00 00 00 7B 61 38 62 38 36 35 64 64 2D 32 65 33 64 2D 34 30 39 34 2D 61 64 39 37 2D 65 35 39 33 61 37 30 63 37 35 64 36 7D 00 00 A8 FF FF FF 6E 6B 20 00 7F 3C 97 7A 2B A2 D3 01 02 00 00 00 80 E6 71 00 00 00 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 01 00 00 00 F8 DF 5D 00 B8 B1 6A 00 FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00 00 30 00 00 00 02 00 00 00 04 00 00 00 30 30 30 34 00 00 00 00 F0 FF FF FF 00 80 8C A3 C5 94 C6 01 44 21 26 00 E8 FF FF FF 76 6B 00 00 30 00 00 00 78 E7 71 00 12 00 FF FF 00 00 00 00 C8 FF FF FF 47 00 65 00 6E 00 65 00 72 00 69 00 63 00 20 00 4E 00 6F 00 6E 00 2D 00 50 00 6E 00 50 00 20 00 4D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 00 00 00 00 00 00 E0 FF FF FF 76 6B 03 00 60 00 00 00 D0 E7 71 00 01 00 00 00 01 00 00 00 4D 66 67 00 00 00 00 00 98 FF FF FF 40 00 6D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 2E 00 69 00 6E 00 66 00 2C 00 25 00 67 00 65 00 6E 00 65 00 72 00 69 00 63 00 25 00 3B 00 28 00 53 00 74 00 61 00 6E 00 64 00 61 00 72 00 64 00 20 00 6D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 20 00 74 00 79 00 70 00 65 00 73 00 29 00 00 00 00 00 00 00 D8 FF FF FF 76 6B 0C 00 14 00 00 00 60 E8 71 00 01 00 00 00 01 00 00 00 50 72 6F 76 69 64 65 72 4E 61 6D 65 00 00 00 00 E8 FF FF FF 4D 00 69 00 63 00 72 00 6F 00 73 00 6F 00 66 00 74 00 00 00 F0 FF FF FF 00 80 8C A3 C5 94 C6 01 28 E9 71 00 A8 FF FF FF 6E 6B 20 00 7F 3C 97 7A 2B A2 D3 01 02 00 00 00 80 E6 71 00 00 00 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 01 00 00 00 E8 D9 71 00 B8 B1 6A 00 FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00 00 14 00 00 00 06 00 00 00 04 00 00 00 30 30 30 39 00 00 00 00 E8 FF FF FF 76 6B 00 00 08 00 00 00 78 E8 71 00 10 00 FF FF 00 00 26 00 E8 FF FF FF 76 6B 00 00 14 00 00 00 10 E9 71 00 12 00 FF FF 00 00 00 00 E8 FF FF FF 4D 00 69 00 63 00 72 00 6F 00 73 00 6F 00 66 00 74 00 00 00 D8 FF FF FF 76 6B 0E 00 08 00 00 00 50 E7 71 00 03 00 00 00 01 00 00 00 44 72 69 76 65 72 44 61 74 65 44 61 74 61 00 00 D8 FF FF FF 76 6B 0A 00 14 00 00 00 78 E9 71 00 01 00 00 00 01 00 00 00 44 72 69 76 65 72 44 61 74 65 00 00 00 00 00 00 E8 FF FF FF 36 00 2D 00 32 00 31 00 2D 00 32 00 30 00 30 00 36 00 00 00 E8 FF FF FF 76 6B 00 00 18 00 00 00 00 EA 71 00 12 00 FF FF 00 00 71 00 A8 FF FF FF 6E 6B 20 00 7F 3C 97 7A 2B A2 D3 01 02 00 00 00 80 E6 71 00 00 00 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 01 00 00 00 C0 E3 5D 00 B8 B1 6A 00 FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00 00 08 00 00 00 00 00 00 00 04 00 00 00 30 30 30 32 00 00 00 00 E0 FF FF FF 6D 00 6F 00 6E 00 69 00 74 00 6F 00 72 00 2E 00 ,,10/02/2018 05:04:41,10/02/2018 05:04:41
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\Diagnostics\Performance,Modified Value,ActiveShutdownDCL,C:\Windows\System32\WDI\LogFiles\WdiContextLog.etl.001,REG_SZ,C:\Windows\System32\WDI\LogFiles\WdiContextLog.etl.003,REG_SZ,10/02/2018 05:53:07,10/02/2018 05:43:48
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\GraphicsDrivers\Configuration\NOEDID_80EE_BEEF_00000000_00020000_0^8EBF71A8F8FA6B5415313805363EA384,Modified Value,Timestamp,131627154753390451,REG_QWORD,131627149394904439,REG_QWORD,10/02/2018 05:51:15,10/02/2018 05:42:19
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\Lsa,Modified Value,LsaPid,576,REG_DWORD,572,REG_DWORD,10/02/2018 05:51:15,10/02/2018 05:42:19
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\MUI\StringCacheSettings,Modified Value,StringCacheGeneration,1,REG_DWORD,3,REG_DWORD,29/09/2017 12:55:47,10/02/2018 05:43:27
