Registry Key,Change Type,Value Name,Value Data,Value Type,Value Data Changed To,Value Type Changed To,Key Modified Time 1,Key Modified Time 2
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Superfetch\PfAp,Modified Value,UserTime_b335abd0,00 00 00 00 00 00 00 00 70 DD 5B 22 32 A2 D3 01 90 4C 1E B7 96 A2 D3 01 ,REG_BINARY,00 00 00 00 00 00 00 00 E7 C7 37 20 32 A2 D3 01 17 7C F5 B4 96 A2 D3 01 ,REG_BINARY,10/02/2018 05:43:53,10/02/2018 05:43:49
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon,Modified Value,LastLogOffEndTimePerfCounter,341214536,REG_QWORD,366132513,REG_QWORD,10/02/2018 05:43:53,10/02/2018 05:43:49
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Search\Gather\Windows\SystemIndex,Modified Value,ElapsedRunTime,1590,REG_DWORD,1592,REG_DWORD,10/02/2018 05:43:53,10/02/2018 05:43:50
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Search\Gather\Windows\SystemIndex\StartPages\0,Modified Value,LastCrawlNotFound,0,REG_DWORD,1,REG_DWORD,10/02/2018 05:25:48,10/02/2018 05:43:50
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Search\Gather\Windows\SystemIndex\StartPages\1,Modified Value,LastCrawlSuccesses,1792,REG_DWORD,1488,REG_DWORD,10/02/2018 05:43:53,10/02/2018 05:43:50
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Search\Gather\Windows\SystemIndex\StartPages\1,Modified Value,LastCrawlExcluded,8318,REG_DWORD,9010,REG_DWORD,10/02/2018 05:43:53,10/02/2018 05:43:50
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Search\Gather\Windows\SystemIndex\StartPages\1,Modified Value,LastCrawlNotFound,2,REG_DWORD,1,REG_DWORD,10/02/2018 05:43:53,10/02/2018 05:43:50
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Search\UsnNotifier\Windows\Catalogs\SystemIndex,Modified Value,{CE39DD8A-0000-0000-0000-602200000000},153722776,REG_SZ,153921728,REG_SZ,10/02/2018 05:43:53,10/02/2018 05:43:50
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\App Paths\firefox.exe,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\App Paths\firefox.exe,Added Value,,C:\Program Files\Mozilla Firefox\firefox.exe,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\App Paths\firefox.exe,Added Value,Path,C:\Program Files\Mozilla Firefox,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\DeviceSetup,Modified Value,LastActiveTime,14 76 84 22 32 A2 D3 01 ,REG_BINARY,A7 38 4D 20 32 A2 D3 01 ,REG_BINARY,10/02/2018 05:43:53,10/02/2018 05:43:49
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack,Modified Value,LastPersistedEventTime,131627149570355505,REG_QWORD,131627149501475964,REG_QWORD,10/02/2018 05:43:53,10/02/2018 05:43:49
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack,Modified Value,TriggerLatency,2.192515,REG_SZ,2.201474,REG_SZ,10/02/2018 05:43:53,10/02/2018 05:43:49
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\Default,Modified Value,LastHeartBeatTime,131627149515033064,REG_QWORD,131627149485510499,REG_QWORD,10/02/2018 05:43:53,10/02/2018 05:43:49
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer,Added Value,GlobalAssocChangedCounter,1,REG_DWORD,,,10/02/2018 04:56:54,10/02/2018 05:43:25
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\StartPage,Modified Value,FavoritesRemovedChanges,2,REG_DWORD,3,REG_DWORD,10/02/2018 05:23:10,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Group Policy\State\Machine\Extension-List\{00000000-0000-0000-0000-000000000000},Modified Value,StartTimeLo,4087511237,REG_DWORD,4033624847,REG_DWORD,10/02/2018 05:42:34,10/02/2018 05:42:29
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Group Policy\State\Machine\Extension-List\{00000000-0000-0000-0000-000000000000},Modified Value,EndTimeLo,4087511237,REG_DWORD,4033775194,REG_DWORD,10/02/2018 05:42:34,10/02/2018 05:42:29
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Group Policy\State\S-1-5-21-2119625379-2900472558-1849789986-1001\Extension-List\{00000000-0000-0000-0000-000000000000},Modified Value,StartTimeLo,4108284413,REG_DWORD,4039246170,REG_DWORD,10/02/2018 05:42:36,10/02/2018 05:42:30
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Group Policy\State\S-1-5-21-2119625379-2900472558-1849789986-1001\Extension-List\{00000000-0000-0000-0000-000000000000},Modified Value,EndTimeLo,4108284413,REG_DWORD,4039246170,REG_DWORD,10/02/2018 05:42:36,10/02/2018 05:42:30
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Capture\{65352f55-8b09-415e-8b02-3229320d9ad6}\Properties,Modified Value,"{540b947e-8b40-45bc-a8a2-6a0b894cbda2},9",11 10 85 6F 14 00 00 00 81 00 00 00 00 00 00 00 21 01 00 00 00 00 00 00 FF FF FF FF ,REG_BINARY,11 10 0B 70 14 00 00 00 81 00 00 00 00 00 00 00 21 01 00 00 00 00 00 00 FF FF FF FF ,REG_BINARY,10/02/2018 05:42:30,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Capture\{85b2ae58-7289-4964-92c5-57cc11022cb1}\Properties,Modified Value,"{b3f8fa53-0004-438e-9003-51a46e139bfc},27",0B 00 07 01 01 00 00 00 00 00 00 00 ,REG_BINARY,0B 00 00 00 01 00 00 00 00 00 00 00 ,REG_BINARY,10/02/2018 05:42:30,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{6bda5086-f0b9-484f-9cf8-d27611d3638e}\Properties,Modified Value,"{b3f8fa53-0004-438e-9003-51a46e139bfc},24",0B 00 00 00 01 00 00 00 00 00 00 00 ,REG_BINARY,0B 00 A7 00 01 00 00 00 00 00 00 00 ,REG_BINARY,10/02/2018 05:42:30,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{6bda5086-f0b9-484f-9cf8-d27611d3638e}\Properties,Modified Value,"{b3f8fa53-0004-438e-9003-51a46e139bfc},27",0B 00 07 01 01 00 00 00 00 00 00 00 ,REG_BINARY,0B 00 00 00 01 00 00 00 00 00 00 00 ,REG_BINARY,10/02/2018 05:42:30,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{6bda5086-f0b9-484f-9cf8-d27611d3638e}\Properties,Modified Value,"{8943b373-388c-4395-b557-bc6dbaffafdb},2",0B 00 DC 62 01 00 00 00 FF FF 00 00 ,REG_BINARY,0B 00 7C 63 01 00 00 00 FF FF 00 00 ,REG_BINARY,10/02/2018 05:42:30,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{6bda5086-f0b9-484f-9cf8-d27611d3638e}\Properties,Modified Value,"{fb1de864-e06d-47f4-82a6-8a0aef44493c},2",0B 00 DC 62 01 00 00 00 00 00 00 00 ,REG_BINARY,0B 00 44 00 01 00 00 00 00 00 00 00 ,REG_BINARY,10/02/2018 05:42:30,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\UFH\ARP,Modified Value,1,53 00 2D 00 31 00 2D 00 35 00 2D 00 32 00 31 00 2D 00 32 00 31 00 31 00 39 00 36 00 32 00 35 00 33 00 37 00 39 00 2D 00 32 00 39 00 30 00 30 00 34 00 37 00 32 00 35 00 35 00 38 00 2D 00 31 00 38 00 34 00 39 00 37 00 38 00 39 00 39 00 38 00 36 00 2D 00 31 00 30 00 30 00 31 00 5C 00 53 00 6F 00 66 00 74 00 77 00 61 00 72 00 65 00 5C 00 4D 00 69 00 63 00 72 00 6F 00 73 00 6F 00 66 00 74 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 43 00 75 00 72 00 72 00 65 00 6E 00 74 00 56 00 65 00 72 00 73 00 69 00 6F 00 6E 00 5C 00 55 00 6E 00 69 00 6E 00 73 00 74 00 61 00 6C 00 6C 00 00 00 4F 00 6E 00 65 00 44 00 72 00 69 00 76 00 65 00 53 00 65 00 74 00 75 00 70 00 2E 00 65 00 78 00 65 00 00 00 43 00 3A 00 5C 00 55 00 73 00 65 00 72 00 73 00 5C 00 71 00 75 00 62 00 5C 00 41 00 70 00 70 00 44 00 61 00 74 00 61 00 5C 00 4C 00 6F 00 63 00 61 00 6C 00 5C 00 4D 00 69 00 63 00 72 00 6F 00 73 00 6F 00 66 00 74 00 5C 00 4F 00 6E 00 65 00 44 00 72 00 69 00 76 00 65 00 5C 00 31 00 37 00 2E 00 33 00 2E 00 37 00 32 00 39 00 34 00 2E 00 30 00 31 00 30 00 38 00 5C 00 4F 00 6E 00 65 00 44 00 72 00 69 00 76 00 65 00 53 00 65 00 74 00 75 00 70 00 2E 00 65 00 78 00 65 00 20 00 20 00 2F 00 75 00 6E 00 69 00 6E 00 73 00 74 00 61 00 6C 00 6C 00 20 00 00 00 00 00 ,REG_MULTI_SZ,53 00 6F 00 66 00 74 00 77 00 61 00 72 00 65 00 5C 00 4D 00 69 00 63 00 72 00 6F 00 73 00 6F 00 66 00 74 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 43 00 75 00 72 00 72 00 65 00 6E 00 74 00 56 00 65 00 72 00 73 00 69 00 6F 00 6E 00 5C 00 55 00 6E 00 69 00 6E 00 73 00 74 00 61 00 6C 00 6C 00 00 00 4D 00 6F 00 7A 00 69 00 6C 00 6C 00 61 00 20 00 46 00 69 00 72 00 65 00 66 00 6F 00 78 00 20 00 35 00 38 00 2E 00 30 00 2E 00 32 00 20 00 28 00 78 00 38 00 36 00 20 00 65 00 6E 00 2D 00 55 00 53 00 29 00 00 00 22 00 43 00 3A 00 5C 00 50 00 72 00 6F 00 67 00 72 00 61 00 6D 00 20 00 46 00 69 00 6C 00 65 00 73 00 5C 00 4D 00 6F 00 7A 00 69 00 6C 00 6C 00 61 00 20 00 46 00 69 00 72 00 65 00 66 00 6F 00 78 00 5C 00 75 00 6E 00 69 00 6E 00 73 00 74 00 61 00 6C 00 6C 00 5C 00 68 00 65 00 6C 00 70 00 65 00 72 00 2E 00 65 00 78 00 65 00 22 00 00 00 00 00 ,REG_MULTI_SZ,10/02/2018 05:18:02,10/02/2018 05:43:25
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\UFH\ARP,Added Value,2,53 00 6F 00 66 00 74 00 77 00 61 00 72 00 65 00 5C 00 4D 00 69 00 63 00 72 00 6F 00 73 00 6F 00 66 00 74 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 43 00 75 00 72 00 72 00 65 00 6E 00 74 00 56 00 65 00 72 00 73 00 69 00 6F 00 6E 00 5C 00 55 00 6E 00 69 00 6E 00 73 00 74 00 61 00 6C 00 6C 00 00 00 4D 00 6F 00 7A 00 69 00 6C 00 6C 00 61 00 4D 00 61 00 69 00 6E 00 74 00 65 00 6E 00 61 00 6E 00 63 00 65 00 53 00 65 00 72 00 76 00 69 00 63 00 65 00 00 00 22 00 43 00 3A 00 5C 00 50 00 72 00 6F 00 67 00 72 00 61 00 6D 00 20 00 46 00 69 00 6C 00 65 00 73 00 5C 00 4D 00 6F 00 7A 00 69 00 6C 00 6C 00 61 00 20 00 4D 00 61 00 69 00 6E 00 74 00 65 00 6E 00 61 00 6E 00 63 00 65 00 20 00 53 00 65 00 72 00 76 00 69 00 63 00 65 00 5C 00 75 00 6E 00 69 00 6E 00 73 00 74 00 61 00 6C 00 6C 00 2E 00 65 00 78 00 65 00 22 00 00 00 00 00 ,REG_MULTI_SZ,,,10/02/2018 05:18:02,10/02/2018 05:43:25
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Mozilla Firefox 58.0.2 (x86 en-US),Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Mozilla Firefox 58.0.2 (x86 en-US),Added Value,Comments,Mozilla Firefox 58.0.2 (x86 en-US),REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Mozilla Firefox 58.0.2 (x86 en-US),Added Value,DisplayIcon,"C:\Program Files\Mozilla Firefox\firefox.exe,0",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Mozilla Firefox 58.0.2 (x86 en-US),Added Value,DisplayName,Mozilla Firefox 58.0.2 (x86 en-US),REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Mozilla Firefox 58.0.2 (x86 en-US),Added Value,DisplayVersion,58.0.2,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Mozilla Firefox 58.0.2 (x86 en-US),Added Value,HelpLink,https://support.mozilla.org,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Mozilla Firefox 58.0.2 (x86 en-US),Added Value,InstallLocation,C:\Program Files\Mozilla Firefox,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Mozilla Firefox 58.0.2 (x86 en-US),Added Value,Publisher,Mozilla,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Mozilla Firefox 58.0.2 (x86 en-US),Added Value,UninstallString,"""C:\Program Files\Mozilla Firefox\uninstall\helper.exe""",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Mozilla Firefox 58.0.2 (x86 en-US),Added Value,URLUpdateInfo,https://www.mozilla.org/firefox/58.0.2/releasenotes,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Mozilla Firefox 58.0.2 (x86 en-US),Added Value,URLInfoAbout,https://www.mozilla.org,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Mozilla Firefox 58.0.2 (x86 en-US),Added Value,NoModify,1,REG_DWORD,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Mozilla Firefox 58.0.2 (x86 en-US),Added Value,NoRepair,1,REG_DWORD,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Mozilla Firefox 58.0.2 (x86 en-US),Added Value,EstimatedSize,134706,REG_DWORD,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\MozillaMaintenanceService,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\MozillaMaintenanceService,Added Value,DisplayName,Mozilla Maintenance Service,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\MozillaMaintenanceService,Added Value,UninstallString,"""C:\Program Files\Mozilla Maintenance Service\uninstall.exe""",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\MozillaMaintenanceService,Added Value,DisplayIcon,"C:\Program Files\Mozilla Maintenance Service\Uninstall.exe,0",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\MozillaMaintenanceService,Added Value,DisplayVersion,58.0.2,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\MozillaMaintenanceService,Added Value,Publisher,Mozilla,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\MozillaMaintenanceService,Added Value,Comments,Mozilla Maintenance Service,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\MozillaMaintenanceService,Added Value,NoModify,1,REG_DWORD,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\MozillaMaintenanceService,Added Value,EstimatedSize,259,REG_DWORD,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\DWM,Modified Value,DwmInitSessionActivityId_00000001,EEAB98E9-A231-0000-D799-ABEE31A2D301,REG_SZ,E8B87B89-A231-0000-787C-B8E831A2D301,REG_SZ,10/02/2018 05:42:29,10/02/2018 05:42:22
HKEY_LOCAL_MACHINE\Software\Microsoft\WindowsSelfHost\OneSettings,Modified Value,TargetingAttributes,扤隸ɞ阈ɞ￰￿造ɟɟ〠ɠ￐￿131412672000000000,REG_SZ,扤隸ɞ阈ɞ￰￿造ɟɟ〠ɠ￐￿131412672000000000,REG_SZ,10/02/2018 05:23:39,10/02/2018 05:23:39
HKEY_LOCAL_MACHINE\Software\Mozilla,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\mozilla.org,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\mozilla.org\Mozilla,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\mozilla.org\Mozilla,Added Value,CurrentVersion,58.0.2,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Firefox,Added Key,,,,,,,10/02/2018 05:43:20
HKEY_LOCAL_MACHINE\Software\Mozilla\Firefox\TaskBarIDs,Added Key,,,,,,,10/02/2018 05:43:20
HKEY_LOCAL_MACHINE\Software\Mozilla\Firefox\TaskBarIDs,Added Value,C:\Program Files\Mozilla Firefox,308046B0AF4A39CB,REG_SZ,,,,10/02/2018 05:43:20
HKEY_LOCAL_MACHINE\Software\Mozilla\MaintenanceService,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Mozilla\MaintenanceService,Added Value,Attempted,1,REG_DWORD,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Mozilla\MaintenanceService,Added Value,Installed,1,REG_DWORD,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Mozilla\MaintenanceService\f9b87e891978e3145f0f8f9953eadc00,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Mozilla\MaintenanceService\f9b87e891978e3145f0f8f9953eadc00\0,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Mozilla\MaintenanceService\f9b87e891978e3145f0f8f9953eadc00\0,Added Value,name,Mozilla Corporation,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Mozilla\MaintenanceService\f9b87e891978e3145f0f8f9953eadc00\0,Added Value,issuer,DigiCert SHA2 Assured ID Code Signing CA,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Mozilla\MaintenanceService\f9b87e891978e3145f0f8f9953eadc00\1,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Mozilla\MaintenanceService\f9b87e891978e3145f0f8f9953eadc00\1,Added Value,name,Mozilla Corporation,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Mozilla\MaintenanceService\f9b87e891978e3145f0f8f9953eadc00\1,Added Value,issuer,DigiCert Assured ID Code Signing CA-1,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox,Added Value,,58.0.2,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox,Added Value,CurrentVersion,58.0.2 (x86 en-US),REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox 58.0.2,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox 58.0.2,Added Value,GeckoVer,58.0.2,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox 58.0.2\bin,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox 58.0.2\bin,Added Value,PathToExe,C:\Program Files\Mozilla Firefox\firefox.exe,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox 58.0.2\extensions,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox 58.0.2\extensions,Added Value,Components,C:\Program Files\Mozilla Firefox\components,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox 58.0.2\extensions,Added Value,Plugins,C:\Program Files\Mozilla Firefox\plugins,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox\58.0.2 (x86 en-US),Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox\58.0.2 (x86 en-US),Added Value,,58.0.2 (x86 en-US),REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox\58.0.2 (x86 en-US)\Main,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox\58.0.2 (x86 en-US)\Main,Added Value,Install Directory,C:\Program Files\Mozilla Firefox,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox\58.0.2 (x86 en-US)\Main,Added Value,PathToExe,C:\Program Files\Mozilla Firefox\firefox.exe,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox\58.0.2 (x86 en-US)\Uninstall,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Mozilla\Mozilla Firefox\58.0.2 (x86 en-US)\Uninstall,Added Value,Description,Mozilla Firefox 58.0.2 (x86 en-US),REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\RegisteredApplications,Added Value,Firefox-308046B0AF4A39CB,Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities,REG_SZ,,,29/09/2017 13:37:45,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\CMF\SqmData,Modified Value,SystemStartTime,131627149482553961,REG_QWORD,131627149394008437,REG_QWORD,10/02/2018 05:42:28,10/02/2018 05:42:19
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{6994ad04-93ef-11d0-a3cc-00a0c9223196}\##?#HDAUDIO#FUNC_01&VEN_8384&DEV_7680&SUBSYS_83847680&REV_1034#4&31e60982&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\#eHeadphoneTopo\Properties\{194ef948-7cdb-403e-9f47-19418f7b24fd}\0001,Modified Value,,C9 98 6B 02 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,49 60 43 04 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,10/02/2018 05:42:30,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{6994ad04-93ef-11d0-a3cc-00a0c9223196}\##?#HDAUDIO#FUNC_01&VEN_8384&DEV_7680&SUBSYS_83847680&REV_1034#4&31e60982&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\#eMicInTopo\Properties\{194ef948-7cdb-403e-9f47-19418f7b24fd}\0001,Modified Value,,C9 98 6B 02 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,49 60 43 04 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,10/02/2018 05:42:30,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{6994ad04-93ef-11d0-a3cc-00a0c9223196}\##?#HDAUDIO#FUNC_01&VEN_8384&DEV_7680&SUBSYS_83847680&REV_1034#4&31e60982&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\#eMicInWave\Properties\{194ef948-7cdb-403e-9f47-19418f7b24fd}\0001,Modified Value,,C9 98 6B 02 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,49 60 43 04 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,10/02/2018 05:42:30,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{6994ad04-93ef-11d0-a3cc-00a0c9223196}\##?#HDAUDIO#FUNC_01&VEN_8384&DEV_7680&SUBSYS_83847680&REV_1034#4&31e60982&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\#eSpeakerTopo\Properties\{194ef948-7cdb-403e-9f47-19418f7b24fd}\0001,Modified Value,,C9 98 6B 02 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,49 60 43 04 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,10/02/2018 05:42:30,10/02/2018 05:42:23
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{6994ad04-93ef-11d0-a3cc-00a0c9223196}\##?#HDAUDIO#FUNC_01&VEN_8384&DEV_7680&SUBSYS_83847680&REV_1034#4&31e60982&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\#eSpeakerWave\Properties\{194ef948-7cdb-403e-9f47-19418f7b24fd}\0001,Modified Value,,C9 98 6B 02 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,49 60 43 04 00 00 00 00 ,REG_FULL_RESOURCE_DESCRIPTOR,10/02/2018 05:42:30,10/02/2018 05:42:23
