Registry Key,Change Type,Value Name,Value Data,Value Type,Value Data Changed To,Value Type Changed To,Key Modified Time 1,Key Modified Time 2
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer,Modified Value,SlowContextMenuEntries,60 78 A4 09 B0 11 A5 4D AF A5 26 D8 61 98 A7 80 9C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ,REG_BINARY,60 78 A4 09 B0 11 A5 4D AF A5 26 D8 61 98 A7 80 AC 00 00 00 BD 0E 0C 47 73 5D 58 4D 9C ED E9 1E 22 E2 32 82 DB 00 00 00 01 14 02 00 00 00 00 00 C0 00 00 00 00 00 00 46 C5 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ,REG_BINARY,10/02/2018 05:51:27,10/02/2018 06:13:45
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\AppContract,Removed Key,,,,,,10/02/2018 05:50:50,
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Discardable\PostSetup,Removed Key,,,,,,10/02/2018 05:02:23,
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.shtml,Added Key,,,,,,,10/02/2018 05:43:27
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.shtml\OpenWithProgids,Added Key,,,,,,,10/02/2018 05:43:27
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.shtml\OpenWithProgids,Added Value,shtmlfile,,REG_NONE,,,,10/02/2018 05:43:27
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Modules\NavPane,Modified Value,ExpandedState,05 00 00 00 16 00 14 00 1F 80 CB 85 9F 67 20 02 80 40 B2 9B 55 40 CC 05 AA B6 00 00 01 00 00 00 4D 00 00 00 1C 00 00 00 31 53 50 53 A6 6A 63 28 3D 95 D2 11 B5 D6 00 C0 4F D9 18 D0 00 00 00 00 2D 00 00 00 31 53 50 53 35 7E C7 77 E3 1B 50 43 A4 8C 75 63 D7 27 77 6D 11 00 00 00 02 00 00 00 00 0B 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 16 00 14 00 1F 60 98 3F FB B4 EA C1 8D 42 A7 8A D1 F5 65 9C BA 93 00 00 01 00 00 00 4D 00 00 00 1C 00 00 00 31 53 50 53 A6 6A 63 28 3D 95 D2 11 B5 D6 00 C0 4F D9 18 D0 00 00 00 00 2D 00 00 00 31 53 50 53 35 7E C7 77 E3 1B 50 43 A4 8C 75 63 D7 27 77 6D 11 00 00 00 02 00 00 00 00 0B 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 16 00 14 00 1F 58 0D 1A 2C F0 21 BE 50 43 88 B0 73 67 FC 96 EF 3C 00 00 01 00 00 00 4D 00 00 00 1C 00 00 00 31 53 50 53 A6 6A 63 28 3D 95 D2 11 B5 D6 00 C0 4F D9 18 D0 00 00 00 00 2D 00 00 00 31 53 50 53 35 7E C7 77 E3 1B 50 43 A4 8C 75 63 D7 27 77 6D 11 00 00 00 02 00 00 00 00 0B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 16 00 14 00 1F 50 E0 4F D0 20 EA 3A 69 10 A2 D8 08 00 2B 30 30 9D 00 00 01 00 00 00 4D 00 00 00 1C 00 00 00 31 53 50 53 A6 6A 63 28 3D 95 D2 11 B5 D6 00 C0 4F D9 18 D0 00 00 00 00 2D 00 00 00 31 53 50 53 35 7E C7 77 E3 1B 50 43 A4 8C 75 63 D7 27 77 6D 11 00 00 00 02 00 00 00 00 0B 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 3C 00 3A 00 1F 42 66 5C 8D 01 33 45 07 43 9B 53 22 4D E2 ED 1F E6 26 00 01 00 26 00 EF BE 11 00 00 00 9B 6D 5C 50 2E A2 D3 01 20 FD B4 85 2E A2 D3 01 9B 6D 5C 50 2E A2 D3 01 14 00 00 00 01 00 00 00 4D 00 00 00 1C 00 00 00 31 53 50 53 A6 6A 63 28 3D 95 D2 11 B5 D6 00 C0 4F D9 18 D0 00 00 00 00 2D 00 00 00 31 53 50 53 35 7E C7 77 E3 1B 50 43 A4 8C 75 63 D7 27 77 6D 11 00 00 00 02 00 00 00 00 0B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ,REG_BINARY,05 00 00 00 16 00 14 00 1F 80 CB 85 9F 67 20 02 80 40 B2 9B 55 40 CC 05 AA B6 00 00 01 00 00 00 4D 00 00 00 1C 00 00 00 31 53 50 53 A6 6A 63 28 3D 95 D2 11 B5 D6 00 C0 4F D9 18 D0 00 00 00 00 2D 00 00 00 31 53 50 53 35 7E C7 77 E3 1B 50 43 A4 8C 75 63 D7 27 77 6D 11 00 00 00 02 00 00 00 00 0B 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 16 00 14 00 1F 60 98 3F FB B4 EA C1 8D 42 A7 8A D1 F5 65 9C BA 93 00 00 01 00 00 00 4D 00 00 00 1C 00 00 00 31 53 50 53 A6 6A 63 28 3D 95 D2 11 B5 D6 00 C0 4F D9 18 D0 00 00 00 00 2D 00 00 00 31 53 50 53 35 7E C7 77 E3 1B 50 43 A4 8C 75 63 D7 27 77 6D 11 00 00 00 02 00 00 00 00 0B 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 16 00 14 00 1F 58 0D 1A 2C F0 21 BE 50 43 88 B0 73 67 FC 96 EF 3C 00 00 01 00 00 00 4D 00 00 00 1C 00 00 00 31 53 50 53 A6 6A 63 28 3D 95 D2 11 B5 D6 00 C0 4F D9 18 D0 00 00 00 00 2D 00 00 00 31 53 50 53 35 7E C7 77 E3 1B 50 43 A4 8C 75 63 D7 27 77 6D 11 00 00 00 02 00 00 00 00 0B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 16 00 14 00 1F 50 E0 4F D0 20 EA 3A 69 10 A2 D8 08 00 2B 30 30 9D 00 00 01 00 00 00 4D 00 00 00 1C 00 00 00 31 53 50 53 A6 6A 63 28 3D 95 D2 11 B5 D6 00 C0 4F D9 18 D0 00 00 00 00 2D 00 00 00 31 53 50 53 35 7E C7 77 E3 1B 50 43 A4 8C 75 63 D7 27 77 6D 11 00 00 00 02 00 00 00 00 0B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3A 00 1F 42 66 5C 8D 01 33 45 07 43 9B 53 22 4D E2 ED 1F E6 26 00 01 00 26 00 EF BE 11 00 00 00 9B 6D 5C 50 2E A2 D3 01 20 FD B4 85 2E A2 D3 01 9B 6D 5C 50 2E A2 D3 01 14 00 00 00 01 00 00 00 4D 00 00 00 1C 00 00 00 31 53 50 53 A6 6A 63 28 3D 95 D2 11 B5 D6 00 C0 4F D9 18 D0 00 00 00 00 2D 00 00 00 31 53 50 53 35 7E C7 77 E3 1B 50 43 A4 8C 75 63 D7 27 77 6D 11 00 00 00 02 00 00 00 00 0B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ,REG_BINARY,10/02/2018 05:52:38,10/02/2018 05:37:30
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,Modified Value,MRUListEx,FF FF FF FF ,REG_BINARY,01 00 00 00 00 00 00 00 FF FF FF FF ,REG_BINARY,10/02/2018 05:04:08,10/02/2018 06:15:35
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,Added Value,0,63 00 6F 00 72 00 74 00 61 00 6E 00 61 00 00 00 84 00 32 00 00 00 00 00 00 00 00 00 00 00 6D 73 2D 73 65 74 74 69 6E 67 73 63 6F 72 74 61 6E 61 2E 6C 6E 6B 00 00 5E 00 09 00 04 00 EF BE 00 00 00 00 00 00 00 00 2E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6D 00 73 00 2D 00 73 00 65 00 74 00 74 00 69 00 6E 00 67 00 73 00 63 00 6F 00 72 00 74 00 61 00 6E 00 61 00 2E 00 6C 00 6E 00 6B 00 00 00 26 00 00 00 ,REG_BINARY,,,10/02/2018 05:04:08,10/02/2018 06:15:35
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,Added Value,1,54 00 68 00 65 00 20 00 49 00 6E 00 74 00 65 00 72 00 6E 00 65 00 74 00 00 00 72 00 32 00 00 00 00 00 00 00 00 00 00 00 54 68 65 20 49 6E 74 65 72 6E 65 74 2E 6C 6E 6B 00 00 52 00 09 00 04 00 EF BE 00 00 00 00 00 00 00 00 2E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 54 00 68 00 65 00 20 00 49 00 6E 00 74 00 65 00 72 00 6E 00 65 00 74 00 2E 00 6C 00 6E 00 6B 00 00 00 20 00 00 00 ,REG_BINARY,,,10/02/2018 05:04:08,10/02/2018 06:15:35
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,Added Key,,,,,,,10/02/2018 06:15:35
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,Added Value,0,54 00 68 00 65 00 20 00 49 00 6E 00 74 00 65 00 72 00 6E 00 65 00 74 00 00 00 72 00 32 00 00 00 00 00 00 00 00 00 00 00 54 68 65 20 49 6E 74 65 72 6E 65 74 2E 6C 6E 6B 00 00 52 00 09 00 04 00 EF BE 00 00 00 00 00 00 00 00 2E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 54 00 68 00 65 00 20 00 49 00 6E 00 74 00 65 00 72 00 6E 00 65 00 74 00 2E 00 6C 00 6E 00 6B 00 00 00 20 00 00 00 ,REG_BINARY,,,,10/02/2018 06:15:35
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,Added Value,MRUListEx,00 00 00 00 FF FF FF FF ,REG_BINARY,,,,10/02/2018 06:15:35
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\RunMRU,Removed Key,,,,,,10/02/2018 05:50:29,
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Modified Value,FavoritesRemovedChanges,2,REG_DWORD,3,REG_DWORD,10/02/2018 05:23:20,10/02/2018 05:43:24
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\TWinUI,Removed Key,,,,,,10/02/2018 05:51:00,
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\TypedPaths,Removed Key,,,,,,10/02/2018 05:50:29,
