Registry Key,Change Type,Value Name,Value Data,Value Type,Value Data Changed To,Value Type Changed To,Key Modified Time 1,Key Modified Time 2
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Modified Value,Zvpebfbsg.Jvaqbjf.Pbegnan_pj5a1u2gklrjl!PbegnanHV,00 00 00 00 00 00 00 00 04 00 00 00 FF AB 00 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00 00 ,REG_BINARY,00 00 00 00 00 00 00 00 04 00 00 00 3F B9 00 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00 00 ,REG_BINARY,10/02/2018 05:37:43,10/02/2018 05:53:07
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Modified Value,jvaqbjf.vzzrefvirpbagebycnary_pj5a1u2gklrjl!zvpebfbsg.jvaqbjf.vzzrefvirpbagebycnary,00 00 00 00 02 00 00 00 04 00 00 00 24 91 0A 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF E0 5B 2E 4E 2F A2 D3 01 00 00 00 00 ,REG_BINARY,00 00 00 00 03 00 00 00 06 00 00 00 E1 42 0B 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF 40 5E DF 18 33 A2 D3 01 00 00 00 00 ,REG_BINARY,10/02/2018 05:37:43,10/02/2018 05:53:07
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Modified Value,Zvpebfbsg.Jvaqbjf.FuryyRkcrevraprUbfg_pj5a1u2gklrjl!Ncc,00 00 00 00 00 00 00 00 02 00 00 00 BC 41 00 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00 00 ,REG_BINARY,00 00 00 00 00 00 00 00 03 00 00 00 98 61 00 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00 00 ,REG_BINARY,10/02/2018 05:37:43,10/02/2018 05:53:07
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Modified Value,Zvpebfbsg.Jvaqbjf.Rkcybere,00 00 00 00 04 00 00 00 03 00 00 00 2F 63 00 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF B0 23 B0 3C 31 A2 D3 01 00 00 00 00 ,REG_BINARY,00 00 00 00 08 00 00 00 05 00 00 00 06 35 01 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF 10 E1 9B 54 33 A2 D3 01 00 00 00 00 ,REG_BINARY,10/02/2018 05:37:43,10/02/2018 05:53:07
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,Modified Value,HRZR_PGYFRFFVBA,00 00 00 00 1B 00 00 00 00 00 00 00 1B 00 00 00 09 00 00 00 00 00 00 00 09 00 00 00 7B 00 30 00 31 00 33 00 39 00 44 00 34 00 34 00 45 00 2D 00 36 00 41 00 46 00 45 00 2D 00 34 00 39 00 46 00 32 00 2D 00 38 00 36 00 39 00 30 00 2D 00 33 00 44 00 41 00 46 00 43 00 41 00 45 00 36 00 46 00 46 00 42 00 38 00 7D 00 5C 00 41 00 63 00 63 00 65 00 73 00 73 00 6F 00 72 00 69 00 65 00 73 00 5C 00 53 00 6E 00 69 00 70 00 70 00 69 00 6E 00 67 00 20 00 54 00 6F 00 6F 00 6C 00 2E 00 6C 00 6E 00 6B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 09 00 00 00 00 00 00 00 09 00 00 00 7B 00 30 00 31 00 33 00 39 00 44 00 34 00 34 00 45 00 2D 00 36 00 41 00 46 00 45 00 2D 00 34 00 39 00 46 00 32 00 2D 00 38 00 36 00 39 00 30 00 2D 00 33 00 44 00 41 00 46 00 43 00 41 00 45 00 36 00 46 00 46 00 42 00 38 00 7D 00 5C 00 41 00 63 00 63 00 65 00 73 00 73 00 6F 00 72 00 69 00 65 00 73 00 5C 00 53 00 6E 00 69 00 70 00 70 00 69 00 6E 00 67 00 20 00 54 00 6F 00 6F 00 6C 00 2E 00 6C 00 6E 00 6B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 09 00 00 00 00 00 00 00 09 00 00 00 7B 00 30 00 31 00 33 00 39 00 44 00 34 00 34 00 45 00 2D 00 36 00 41 00 46 00 45 00 2D 00 34 00 39 00 46 00 32 00 2D 00 38 00 36 00 39 00 30 00 2D 00 33 00 44 00 41 00 46 00 43 00 41 00 45 00 36 00 46 00 46 00 42 00 38 00 7D 00 5C 00 41 00 63 00 63 00 65 00 73 00 73 00 6F 00 72 00 69 00 65 00 73 00 5C 00 53 00 6E 00 69 00 70 00 70 00 69 00 6E 00 67 00 20 00 54 00 6F 00 6F 00 6C 00 2E 00 6C 00 6E 00 6B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ,REG_BINARY,00 00 00 00 1F 00 00 00 00 00 00 00 1F 00 00 00 09 00 00 00 00 00 00 00 09 00 00 00 7B 00 30 00 31 00 33 00 39 00 44 00 34 00 34 00 45 00 2D 00 36 00 41 00 46 00 45 00 2D 00 34 00 39 00 46 00 32 00 2D 00 38 00 36 00 39 00 30 00 2D 00 33 00 44 00 41 00 46 00 43 00 41 00 45 00 36 00 46 00 46 00 42 00 38 00 7D 00 5C 00 41 00 63 00 63 00 65 00 73 00 73 00 6F 00 72 00 69 00 65 00 73 00 5C 00 53 00 6E 00 69 00 70 00 70 00 69 00 6E 00 67 00 20 00 54 00 6F 00 6F 00 6C 00 2E 00 6C 00 6E 00 6B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 09 00 00 00 00 00 00 00 09 00 00 00 7B 00 30 00 31 00 33 00 39 00 44 00 34 00 34 00 45 00 2D 00 36 00 41 00 46 00 45 00 2D 00 34 00 39 00 46 00 32 00 2D 00 38 00 36 00 39 00 30 00 2D 00 33 00 44 00 41 00 46 00 43 00 41 00 45 00 36 00 46 00 46 00 42 00 38 00 7D 00 5C 00 41 00 63 00 63 00 65 00 73 00 73 00 6F 00 72 00 69 00 65 00 73 00 5C 00 53 00 6E 00 69 00 70 00 70 00 69 00 6E 00 67 00 20 00 54 00 6F 00 6F 00 6C 00 2E 00 6C 00 6E 00 6B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 09 00 00 00 00 00 00 00 09 00 00 00 7B 00 30 00 31 00 33 00 39 00 44 00 34 00 34 00 45 00 2D 00 36 00 41 00 46 00 45 00 2D 00 34 00 39 00 46 00 32 00 2D 00 38 00 36 00 39 00 30 00 2D 00 33 00 44 00 41 00 46 00 43 00 41 00 45 00 36 00 46 00 46 00 42 00 38 00 7D 00 5C 00 41 00 63 00 63 00 65 00 73 00 73 00 6F 00 72 00 69 00 65 00 73 00 5C 00 53 00 6E 00 69 00 70 00 70 00 69 00 6E 00 67 00 20 00 54 00 6F 00 6F 00 6C 00 2E 00 6C 00 6E 00 6B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ,REG_BINARY,10/02/2018 05:37:27,10/02/2018 05:52:27
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,Modified Value,{9R3995NO-1S9P-4S13-O827-48O24O6P7174}\GnfxOne\Svyr Rkcybere.yax,00 00 00 00 04 00 00 00 00 00 00 00 04 00 00 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF B0 23 B0 3C 31 A2 D3 01 00 00 00 00 ,REG_BINARY,00 00 00 00 08 00 00 00 00 00 00 00 08 00 00 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF 10 E1 9B 54 33 A2 D3 01 00 00 00 00 ,REG_BINARY,10/02/2018 05:37:27,10/02/2018 05:52:27
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Wallpapers,Modified Value,BackgroundHistoryPath0,C:\Windows\web\wallpaper\Windows\img0.jpg,REG_SZ,c:\windows\web\wallpaper\windows\img0.jpg,REG_SZ,10/02/2018 05:15:03,10/02/2018 05:51:00
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Wallpapers,Added Value,BackgroundHistoryPath1,c:\windows\web\wallpaper\theme1\img1.jpg,REG_SZ,,,10/02/2018 05:15:03,10/02/2018 05:51:00
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Wallpapers,Added Value,BackgroundHistoryPath2,c:\windows\web\wallpaper\theme1\img13.jpg,REG_SZ,,,10/02/2018 05:15:03,10/02/2018 05:51:00
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Wallpapers,Added Value,BackgroundHistoryPath3,c:\windows\web\wallpaper\theme1\img2.jpg,REG_SZ,,,10/02/2018 05:15:03,10/02/2018 05:51:00
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Wallpapers,Added Value,BackgroundHistoryPath4,c:\windows\web\wallpaper\theme1\img3.jpg,REG_SZ,,,10/02/2018 05:15:03,10/02/2018 05:51:00
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Wallpapers,Added Value,SlideshowSourceDirectoriesSet,1,REG_DWORD,,,10/02/2018 05:15:03,10/02/2018 05:51:00
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Wallpapers,Added Value,SlideshowDirectoryPath1,2AAFA8BVlgkHDQ5eD3UsxkuR0yUjVDCAAAgGA4+u+PCAAABAf6KkpuDoA6El8mpEXDVQEAAAAAA,REG_SZ,,,10/02/2018 05:15:03,10/02/2018 05:51:00
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Notifications,Modified Value,TimestampWhenSeen,131627128899413015,REG_QWORD,131627155182761414,REG_QWORD,10/02/2018 05:08:09,10/02/2018 05:51:58
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Search\JumplistData,Modified Value,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,131627138188216172,REG_QWORD,131627155185112737,REG_QWORD,10/02/2018 05:23:38,10/02/2018 05:51:58
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Search\RecentApps\{F2EB50E2-7AD0-46E0-81B9-B288F0872966},Modified Value,LastAccessedTime,131627128954400000,REG_QWORD,131627155470410000,REG_QWORD,10/02/2018 05:08:15,10/02/2018 05:52:27
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Search\RecentApps\{F2EB50E2-7AD0-46E0-81B9-B288F0872966},Modified Value,LaunchCount,2,REG_DWORD,8,REG_DWORD,10/02/2018 05:08:15,10/02/2018 05:52:27
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Security and Maintenance\Checks\{852FB1F8-5CC6-4567-9C0E-7C330F8807C2}.check.100,Modified Value,CheckSetting,23 00 41 00 43 00 42 00 6C 00 6F 00 62 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 68 09 00 00 DD 7E 1E DE ,REG_BINARY,23 00 41 00 43 00 42 00 6C 00 6F 00 62 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 ,REG_BINARY,10/02/2018 05:25:21,10/02/2018 05:44:35
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Security and Maintenance\Checks\{852FB1F8-5CC6-4567-9C0E-7C330F8807C2}.check.101,Modified Value,CheckSetting,23 00 41 00 43 00 42 00 6C 00 6F 00 62 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 68 09 00 00 DD 7E 1E DE ,REG_BINARY,23 00 41 00 43 00 42 00 6C 00 6F 00 62 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 ,REG_BINARY,10/02/2018 05:25:21,10/02/2018 05:44:35
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Security and Maintenance\Checks\{E8433B72-5842-4d43-8645-BC2C35960837}.check.102,Modified Value,CheckSetting,23 00 41 00 43 00 42 00 6C 00 6F 00 62 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 C0 71 BD 07 00 00 00 00 ,REG_BINARY,23 00 41 00 43 00 42 00 6C 00 6F 00 62 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 F0 DA 60 06 00 00 00 00 ,REG_BINARY,10/02/2018 05:15:08,10/02/2018 05:46:27
HKEY_CURRENT_USER\Software\Microsoft\Windows\Winlogon\PasswordExpiryNotification,Modified Value,NotShownTime,"05::23::49, 2018/02/10",REG_SZ,"05::52::18, 2018/02/10",REG_SZ,10/02/2018 05:23:49,10/02/2018 05:52:18
HKEY_LOCAL_MACHINE\SAM\SAM\Domains\Account\Users\000003E9,Modified Value,F,03 00 01 00 00 00 00 00 28 8C 0C 3B 31 A2 D3 01 00 00 00 00 00 00 00 00 98 41 37 1A 2C A2 D3 01 FF FF FF FF FF FF FF 7F 84 3D 56 A3 2D A2 D3 01 E9 03 00 00 01 02 00 00 14 02 00 00 00 00 00 00 00 00 0C 00 01 00 00 00 00 00 00 00 00 00 00 00 ,REG_BINARY,03 00 01 00 00 00 00 00 E9 FD D1 3D 33 A2 D3 01 00 00 00 00 00 00 00 00 98 41 37 1A 2C A2 D3 01 FF FF FF FF FF FF FF 7F 84 3D 56 A3 2D A2 D3 01 E9 03 00 00 01 02 00 00 14 02 00 00 00 00 00 00 00 00 10 00 01 00 00 00 00 00 00 00 00 00 00 00 ,REG_BINARY,10/02/2018 05:37:25,10/02/2018 05:51:48
HKEY_LOCAL_MACHINE\Security\Policy\Secrets\DefaultPassword\CupdTime,Modified Value,,48 0A 30 46 31 A2 D3 01 ,REG_NONE,64 C4 47 6D 33 A2 D3 01 ,REG_NONE,10/02/2018 05:37:43,10/02/2018 05:53:08
HKEY_LOCAL_MACHINE\Security\Policy\Secrets\DefaultPassword\CurrVal,Modified Value,,00 00 00 01 4A 06 ED 81 FD 3E A7 BD DA A1 CA E0 CF 95 F4 85 03 00 00 00 00 00 00 00 EE 04 61 9B D4 08 BA 90 A8 48 50 51 7E B5 B5 AF 58 CA 8A CC 88 04 EA 6F 98 D7 02 00 DF D7 07 EA C8 9A CD 4C D7 D8 5D 0A 1A E1 D8 38 08 C2 EE E5 B0 DC 2A FC 03 A2 0C 60 E9 46 F6 C4 DD A7 91 AC 65 D5 59 34 32 97 6C 14 D4 2F 27 70 9D CC BA 40 E5 77 B3 1E 61 06 EC D9 D1 9B 31 47 59 35 C1 A5 F5 AA 21 07 38 BA 2A 53 0E 94 35 AD DC 39 04 66 59 65 30 5D 8B 5A 12 07 D2 5C BA 36 93 CB 9D D2 65 65 4A 45 DF B2 0F 6F FA C2 08 09 E1 E6 67 5B ,REG_NONE,00 00 00 01 4A 06 ED 81 FD 3E A7 BD DA A1 CA E0 CF 95 F4 85 03 00 00 00 00 00 00 00 5E 80 4B EF 29 68 B4 B0 2B 89 33 39 94 19 5C 29 7C 1B C8 1F B7 2A EF 0F DF 88 D1 D6 AE 5C 39 71 48 46 69 23 8B 8A F6 3E A0 1F 6B 29 55 B2 09 8E 0E 17 32 D8 87 A3 4C 27 75 FD ED A2 3F F4 ED 82 01 25 F7 35 DE 04 FD FE 0B 2A 7F FF 0E C7 15 D1 EF E8 67 2A 1D E2 22 83 13 6F E4 3D 96 06 81 90 A7 16 6F 6F 56 D4 DE 87 55 05 28 87 43 97 A9 66 D4 5C 55 CD 31 51 8D 2B A2 13 E7 95 D6 F4 AB 81 E6 8F 6B E0 43 9A D7 88 D7 E1 06 8B D1 13 15 B8 ,REG_NONE,10/02/2018 05:37:43,10/02/2018 05:53:08
HKEY_LOCAL_MACHINE\Security\Policy\Secrets\DefaultPassword\OupdTime,Modified Value,,48 0A 30 46 31 A2 D3 01 ,REG_NONE,64 C4 47 6D 33 A2 D3 01 ,REG_NONE,10/02/2018 05:37:43,10/02/2018 05:53:08
HKEY_LOCAL_MACHINE\Security\Policy\Secrets\M$_MSV1_0_TBAL_PRIMARY_{22BE8E5B-58B3-4A87-BA71-41B0ECF3A9EA}\CupdTime,Modified Value,,48 0A 30 46 31 A2 D3 01 ,REG_NONE,64 C4 47 6D 33 A2 D3 01 ,REG_NONE,10/02/2018 05:37:43,10/02/2018 05:53:08
